,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,actor_loss,critic_loss,target_q,success_rate
0,MetaDrive-testbn3,220,7.547267296806719,1075,2,4.86565899848938,0.07772064208984375,0.0016206058207899332,-0.08266076445579529,0.0
1,MetaDrive-testbn3,130,-1.4649270356661914,2476,19,18.90516996383667,,0.008849352598190308,-0.05854148417711258,0.0
2,MetaDrive-testbn3,125,-1.2097373412252739,3477,20,27.606744527816772,0.062221623957157135,0.00837467610836029,-0.0707680806517601,0.0
3,MetaDrive-testbn3,125,-1.2447433241665227,4478,21,35.585156202316284,,0.008879508823156357,-0.050469037145376205,0.0
4,MetaDrive-testbn3,122,-1.2447471709933053,5479,22,44.58881998062134,0.08125007897615433,0.016468020156025887,-0.052055977284908295,0.0
5,MetaDrive-testbn3,115,-1.2684184877674332,6791,24,58.71693468093872,0.06577299535274506,0.006883879192173481,-0.06143338978290558,0.0
6,MetaDrive-testbn3,115,-1.0707721406192017,7792,25,67.49343037605286,,0.001237332122400403,-0.061435725539922714,0.0
7,MetaDrive-testbn3,115,-0.8882294935522541,8793,26,76.33084177970886,0.09319815039634705,0.005223305895924568,-0.0728423148393631,0.0
8,MetaDrive-testbn3,114,-0.7183023383765733,9794,27,85.54273176193237,,0.005880922079086304,-0.07283477485179901,0.0
9,MetaDrive-testbn3,114,-0.7544640939035074,10795,28,94.33061647415161,0.06075770780444145,0.5661084055900574,-0.14366500079631805,0.0
10,MetaDrive-testbn3,114,-0.6058945919062863,11796,29,102.70891761779785,,0.016081277281045914,-0.0678175538778305,0.0
11,MetaDrive-testbn3,114,-0.927779341197832,12573,31,109.9331681728363,0.039444699883461,0.015902388840913773,-0.0781174898147583,0.0
12,MetaDrive-testbn3,113,-0.9622492612067035,13574,32,119.63518929481506,,0.004183229990303516,-0.05859652906656265,0.0
13,MetaDrive-testbn3,113,-1.2421632714743127,14369,34,126.61185121536255,0.032926708459854126,0.00506793474778533,-0.07162004709243774,0.0
14,MetaDrive-testbn3,113,-1.10335682092076,15370,35,135.3293857574463,,0.004639848135411739,-0.07946326583623886,0.0
15,MetaDrive-testbn3,113,-1.122728215120537,16371,36,144.18200063705444,0.076244056224823,0.012622270733118057,-0.07555188238620758,0.0
16,MetaDrive-testbn3,113,-1.2189003825346352,17236,37,151.2003629207611,,0.005493380129337311,-0.07621964067220688,0.0
17,MetaDrive-testbn3,113,-1.2397750200156625,18237,38,160.4848771095276,0.07898657768964767,0.00041663413867354393,-0.08308075368404388,0.0
18,MetaDrive-testbn3,113,-1.257973079723646,19238,39,169.5290801525116,,0.00049305718857795,-0.08920974284410477,0.0
19,MetaDrive-testbn3,114,-1.1351055184628849,20239,40,177.2067847251892,0.08645091205835342,0.0030384038109332323,-0.08005613088607788,0.0
20,MetaDrive-testbn3,114,-1.160300137379712,21240,41,185.61330270767212,,0.00040737539529800415,-0.08811014890670776,0.0
21,MetaDrive-testbn3,113,-1.5317597334530206,22537,45,198.10269117355347,0.07917384058237076,0.00022976400214247406,-0.0894661396741867,0.0
22,MetaDrive-testbn3,113,-1.4482167661166514,23538,46,208.05156135559082,,0.000742135220207274,-0.10176596790552139,0.0
23,MetaDrive-testbn3,113,-1.604435087535736,24776,49,218.9181501865387,,0.0005464966525323689,-0.09725514054298401,0.0
24,MetaDrive-testbn3,113,-1.7576168220736679,25356,51,224.25699853897095,,7.305237522814423e-05,-0.10899163782596588,0.0
25,MetaDrive-testbn3,113,-1.6532684456598223,26357,52,232.71240186691284,0.11517336219549179,0.007000976242125034,-0.11029143631458282,0.0
26,MetaDrive-testbn3,113,-1.5513248297045035,27358,53,241.3358929157257,,8.528579928679392e-05,-0.11445823311805725,0.0
27,MetaDrive-testbn3,112,-1.7756151822082544,28007,61,248.05626559257507,0.11030896753072739,0.000640019541606307,-0.11987653374671936,0.0
28,MetaDrive-testbn3,110,-2.187082630828727,29003,94,262.0316119194031,0.08367685973644257,0.012923339381814003,-0.09909273684024811,0.0
29,MetaDrive-testbn3,110,-2.153115141807237,30227,96,273.7643463611603,0.07028268277645111,0.018112577497959137,-0.06612098962068558,0.0
30,MetaDrive-testbn3,110,-1.6737352045656202,31008,99,281.53239154815674,,0.019513709470629692,-0.06295215338468552,0.0
31,MetaDrive-testbn3,110,-1.7889655958809982,32151,101,291.47863364219666,0.021969277411699295,0.01604010909795761,-0.023478901013731956,0.0
32,MetaDrive-testbn3,110,-1.804892656990245,33152,102,300.6236433982849,,0.008050077594816685,0.020540442317724228,0.0
33,MetaDrive-testbn3,110,-1.7662242642944972,34153,103,309.1693892478943,-0.013366378843784332,0.04346221685409546,0.024496877565979958,0.0
34,MetaDrive-testbn3,110,-1.863827046495433,35121,113,319.1166865825653,-0.09012210369110107,0.0014719335595145822,0.06949291378259659,0.0
35,MetaDrive-testbn3,109,-1.5702820373842854,36015,123,328.0806496143341,-0.1540716290473938,0.0021297321654856205,0.10412178933620453,0.0
36,MetaDrive-testbn3,109,-1.17517833014819,37066,139,339.04702377319336,,0.0788082480430603,0.10292550176382065,0.0
37,MetaDrive-testbn3,108,-0.8491446213688789,38043,159,351.47295212745667,-0.16787369549274445,0.0021206848323345184,0.15933623909950256,0.0
38,MetaDrive-testbn3,107,-0.7814481952349048,39252,169,363.56092953681946,,0.005546167492866516,0.19506017863750458,0.0
39,MetaDrive-testbn3,107,-0.7762069164211401,40406,171,377.03733587265015,,0.8206545114517212,0.08900323510169983,0.0
40,MetaDrive-testbn3,107,-0.8003563317426942,41131,173,383.73242473602295,-0.1556534469127655,0.010526048019528389,0.1660313904285431,0.0
41,MetaDrive-testbn3,107,-0.7439938092484613,42132,174,392.2868444919586,,0.007236746605485678,0.10046519339084625,0.0
42,MetaDrive-testbn3,107,-0.6847797513472876,43133,175,400.5836515426636,-0.06493977457284927,0.33734971284866333,0.05774875357747078,0.0
43,MetaDrive-testbn3,107,-0.6301720287161855,44134,176,409.28346133232117,,0.015799975022673607,0.11789316684007645,0.0
44,MetaDrive-testbn3,108,-0.5697812138379609,45135,177,416.85582423210144,-0.07299237698316574,0.01000778004527092,0.08149964362382889,0.0
45,MetaDrive-testbn3,108,-0.4914783521205168,46136,178,424.91047191619873,,0.006068177986890078,0.0904088169336319,0.0
