,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,actor_loss,critic_loss,target_q,success_rate
0,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,146,75.5750404209064,1563,2,10.69275975227356,-56.07085418701172,5.60911750793457,55.65789794921875,0.0
1,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,106,140.90700161385848,2822,4,26.489338874816895,,8.260905265808105,56.636714935302734,0.0
2,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,79,161.59204588358187,3823,5,48.02666974067688,-40.69011306762695,5.898899078369141,40.545833587646484,0.0
3,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,79,130.46327266790453,4387,7,55.378901958465576,-45.60871887207031,4.616796493530273,45.57209777832031,0.0
4,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,79,123.84788349449597,5388,8,68.012286901474,,126.68316650390625,46.467529296875,0.0
5,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,77,129.5872733540975,6389,9,82.15313386917114,-47.82195281982422,8.506834030151367,47.41517639160156,0.0
6,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,78,127.95487809931842,7104,10,90.94512796401978,,7.160958290100098,47.15643310546875,0.0
7,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,79,119.81086389110868,8105,11,102.34403491020203,-46.73524475097656,3.121570587158203,46.83571243286133,0.0
8,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,79,111.6550917412004,9106,12,113.9652259349823,,3.5221714973449707,38.676124572753906,0.0
9,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,77,106.06836385923475,10712,15,138.07181692123413,,3.4312744140625,46.017330169677734,0.0
10,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,76,110.43408173407462,11713,16,153.36682081222534,-43.096988677978516,2.1694717407226562,42.43967056274414,0.0
11,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,74,110.8858193765597,12714,17,169.5952558517456,,85.8543701171875,45.450279235839844,0.0
12,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,73,110.31039785561514,13693,20,187.06966400146484,-41.62068176269531,6.460065841674805,41.835968017578125,0.0
13,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,72,109.54058291525668,14631,21,201.30898594856262,-41.67379379272461,7.528742790222168,41.54212951660156,0.0
14,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,71,110.94620153066025,15632,22,219.1276957988739,,4.357791423797607,43.75042724609375,0.0
15,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,70,114.03254876452948,16081,23,226.98629689216614,-38.44527816772461,3.2489423751831055,37.99458312988281,0.0
16,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,70,118.80817984081563,17915,27,254.87467288970947,-39.321712493896484,4.7539215087890625,39.344627380371094,0.0
17,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,117.99478072543631,18916,28,271.05910778045654,,3.7678732872009277,38.99873352050781,0.0
18,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,118.14990448121287,19312,29,276.682532787323,,6.65029239654541,39.95577621459961,0.0
19,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,70,118.46430390381184,20313,30,289.9332308769226,-39.98841857910156,6.868496417999268,40.101036071777344,0.0
20,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,121.38046953427435,21348,33,305.43482089042664,,7.188658714294434,38.89409637451172,0.0
21,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,121.93467564530725,22204,36,317.8731107711792,,68.23020935058594,37.91547393798828,0.0
22,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,121.62950070177976,23280,38,333.61720991134644,,16.134254455566406,36.35248947143555,0.0
23,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,115.17717481072762,24070,42,346.2091257572174,,2.540193557739258,36.427650451660156,0.0
24,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,120.18772824036795,25057,44,360.00358510017395,-39.4957275390625,6.405554294586182,39.332923889160156,0.0
25,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,119.93279850131482,26058,45,377.5279369354248,,8.848945617675781,33.66375732421875,0.0
26,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,123.42372264455854,27600,49,396.8538477420807,,6.2138824462890625,33.6715087890625,0.04081632653061224
27,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,125.5031087996627,28408,51,408.6462059020996,,4.370796203613281,36.47404098510742,0.0392156862745098
28,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,128.3395027340102,29239,53,419.53194284439087,-39.93117141723633,4.751279830932617,39.976959228515625,0.05660377358490566
29,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,125.7086915903801,30396,57,437.29168796539307,,6.025525093078613,34.953575134277344,0.05263157894736842
30,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,124.5638305129169,31810,60,458.1934769153595,,5.157718658447266,33.35455322265625,0.05
31,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,68,125.28425293043044,32811,61,476.0693919658661,-35.081748962402344,3.1988072395324707,34.90351104736328,0.04918032786885246
32,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,68,124.43609936111301,33895,63,492.3215067386627,-38.29307174682617,7.505594253540039,37.97267150878906,0.047619047619047616
33,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,69,124.79481425053982,34868,65,504.4693818092346,,4.242789268493652,33.098175048828125,0.046153846153846156
34,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,68,124.20274202511341,35376,67,513.6223659515381,,10.825603485107422,34.045509338378906,0.04477611940298507
35,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,68,126.83251944512013,36841,70,539.868008852005,-34.68928527832031,79.81420135498047,34.383358001708984,0.04285714285714286
36,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,68,128.39550584476953,37263,71,547.0470798015594,-32.4694938659668,4.614031791687012,32.39086151123047,0.04225352112676056
37,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,68,125.55086288553737,38656,77,568.3282430171967,,6.597332954406738,34.88335418701172,0.03896103896103896
38,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,68,126.44738486665709,39657,78,582.3487010002136,-35.83599090576172,8.6126708984375,36.62223815917969,0.038461538461538464
39,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,124.86154930257207,40970,81,602.9361259937286,,9.521160125732422,31.94921112060547,0.037037037037037035
40,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,68,126.84457319276936,41514,82,610.288450717926,,17.226293563842773,30.93582534790039,0.04878048780487805
41,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,123.440829044878,42048,86,618.4736549854279,,7.9730224609375,33.766448974609375,0.046511627906976744
42,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,122.71823257215726,43049,87,634.22123503685,-31.41134262084961,6.4941911697387695,31.164472579956055,0.04597701149425287
43,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,123.95309181159458,44137,91,650.4380049705505,-35.39862060546875,6.589565753936768,35.051231384277344,0.054945054945054944
44,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,123.2682913990194,45375,96,669.7998337745667,-31.899311065673828,3.7733545303344727,31.9843807220459,0.0625
45,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,122.16792223943187,46690,99,687.9768047332764,,6.0862836837768555,28.602806091308594,0.06060606060606061
46,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,123.01718171498644,47993,101,707.3143339157104,-35.9966926574707,5.314881801605225,35.33661651611328,0.06
47,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,123.33069081208086,48994,102,723.5399067401886,,4.131608963012695,35.20029067993164,0.06
48,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,124.69553056647118,49995,103,739.673595905304,-29.58765983581543,3.571214199066162,29.959266662597656,0.06
49,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,125.79595570122994,50900,104,752.4284908771515,,9.27031135559082,30.671173095703125,0.06
50,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,125.31770598954762,51901,105,769.0376808643341,-33.00069046020508,4.027297019958496,33.06950378417969,0.06
51,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,127.01378141351499,52177,106,772.9030818939209,-32.53179168701172,3.9124531745910645,32.606590270996094,0.06
52,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,128.41979977293707,53073,108,787.4759650230408,-29.353878021240234,2.3893747329711914,29.212732315063477,0.06
53,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,128.2564831880923,54074,109,802.5944578647614,,6.950246810913086,25.601350784301758,0.06
54,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,130.30302452525194,55804,113,827.6522178649902,,2.674266815185547,26.53963279724121,0.06
55,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,133.016822811898,56805,114,842.1450619697571,-30.7441463470459,4.80546760559082,30.858562469482422,0.06
56,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,134.35366768276705,57748,116,856.291800737381,,6.624509811401367,35.52872848510742,0.07
57,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,67,135.16983488187645,58237,117,864.5548639297485,-33.55372619628906,2.58359956741333,33.24015808105469,0.07
58,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,66,137.516476778847,59352,119,888.6903479099274,,9.781522750854492,34.960906982421875,0.07
59,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,66,135.91225495765656,60071,121,900.3993418216705,-32.71261215209961,5.034242630004883,32.01702117919922,0.07
60,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,66,136.44199276793373,61072,122,921.3752398490906,,5.51399040222168,32.13551712036133,0.07
61,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,66,137.45912000822128,62103,124,936.2127540111542,-29.80499267578125,10.794427871704102,30.24057960510254,0.08
62,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,66,136.81626470617698,63765,127,965.831475019455,-35.93223571777344,18.262208938598633,35.81559371948242,0.08
63,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,66,137.96735463943446,64106,128,971.0185296535492,,5.424503326416016,34.41343688964844,0.08
64,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,65,139.51898717632616,65107,129,989.8991758823395,-31.671815872192383,3.518217086791992,31.70362091064453,0.08
65,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,65,140.89496271070456,66101,131,1005.2886867523193,-28.58374786376953,4.854016304016113,28.519990921020508,0.09
66,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,65,140.2944220425938,67583,133,1029.0682668685913,-28.29555320739746,4.744454383850098,27.983089447021484,0.09
67,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,65,140.54531965702805,68267,135,1040.5039649009705,-30.041481018066406,22.357372283935547,30.55264663696289,0.09
68,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,65,141.8634305147245,69262,138,1056.0943739414215,,7.5146684646606445,30.434871673583984,0.1
69,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,65,143.53564653192424,70263,139,1075.6696960926056,-32.70861053466797,7.945620536804199,32.57734298706055,0.1
70,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,65,146.15063026979658,71175,141,1091.1233139038086,-30.966020584106445,35.407432556152344,30.244510650634766,0.1
71,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,65,147.3844088240013,72176,142,1107.977873802185,,6.521786689758301,30.16228485107422,0.1
72,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,145.87169136701146,73061,144,1124.999077796936,-32.16874313354492,5.475343704223633,31.787267684936523,0.1
73,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,145.5822645996177,74101,146,1141.7841470241547,-29.622028350830078,7.846161842346191,29.265195846557617,0.09
74,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,65,149.36276908745072,75778,148,1165.19731092453,,25.641679763793945,32.001365661621094,0.1
75,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,149.83876107405246,76478,149,1177.4490020275116,,4.965409755706787,30.75166893005371,0.1
76,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,151.14843832390272,77531,152,1194.26531291008,-30.48865509033203,8.810857772827148,30.701030731201172,0.11
77,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,149.7777688746715,78174,154,1205.0686588287354,,7.081942558288574,33.653839111328125,0.1
78,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,151.8621312227683,79067,155,1216.8364489078522,-32.7514762878418,6.010436534881592,32.13705825805664,0.11
79,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,153.63938614227945,80068,156,1236.4329206943512,,4.381776809692383,28.11152458190918,0.11
80,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,156.71461713214913,81322,158,1254.97984790802,,8.12176513671875,36.362449645996094,0.13
81,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,158.63066820774674,82075,159,1269.1266808509827,-36.444644927978516,5.248061180114746,36.02422332763672,0.13
82,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,158.0951221345219,83246,161,1286.4625079631805,,2.948180675506592,32.102840423583984,0.13
83,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,159.5447647958352,84247,162,1307.7387988567352,-31.490154266357422,7.071747779846191,31.954952239990234,0.13
84,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,158.8371293266305,85662,165,1327.5911779403687,,8.058972358703613,35.2279167175293,0.13
85,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,159.40660869864246,86663,166,1345.7028169631958,-32.54821014404297,8.970455169677734,32.32419967651367,0.13
86,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,160.0750742673155,87664,167,1360.750394821167,,8.959678649902344,29.358154296875,0.13
87,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,161.33328709690232,88665,168,1375.2652969360352,-31.166025161743164,4.165053844451904,30.522354125976562,0.13
88,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,163.20516072626103,89338,169,1385.8027157783508,,7.141514778137207,34.00893783569336,0.14
89,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,163.48467477431475,90215,170,1397.3966488838196,-29.51386260986328,3.5735793113708496,28.8292236328125,0.15
90,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,164.2711659328918,91668,172,1420.1204969882965,,4.947935581207275,28.52197265625,0.15
91,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,164.2660247345934,92258,173,1427.7039189338684,,6.374251842498779,30.71660041809082,0.15
92,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,168.83755091829676,93842,176,1454.6063261032104,,10.421957015991211,30.716262817382812,0.16
93,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,64,168.5098586977412,94843,177,1473.9451718330383,-33.13288116455078,7.335272789001465,32.23854446411133,0.16
94,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,169.0582852161605,95844,178,1499.0426268577576,,5.156586647033691,30.044578552246094,0.16
95,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,169.10613196809078,96054,179,1502.2359488010406,,8.055654525756836,32.76422119140625,0.16
96,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,171.32778539111933,97529,181,1530.7207658290863,-31.458879470825195,4.759237766265869,31.829025268554688,0.16
97,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,169.78482885264864,98419,182,1544.2267088890076,-30.854042053222656,7.979500770568848,30.472309112548828,0.15
98,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,171.91720162054068,99916,184,1572.4336228370667,,3.856579303741455,30.232746124267578,0.15
99,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,171.95202990282579,100058,185,1574.5016269683838,,6.266681671142578,33.062843322753906,0.15
100,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,177.24772978685894,101768,187,1599.7148549556732,,94.93692779541016,30.48530387878418,0.17
101,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,178.10206200563005,102099,188,1605.245825767517,-32.96102523803711,5.997779369354248,32.9008903503418,0.17
102,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,179.79071854879706,103100,189,1626.1950657367706,,7.24729585647583,31.13237762451172,0.17
103,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,180.1873324150226,104097,190,1641.3845210075378,-30.64043617248535,6.31198787689209,30.407913208007812,0.16
104,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,182.36124560869027,105638,192,1663.857979774475,,4.752801418304443,31.21112823486328,0.17
105,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,184.46236320934548,106639,193,1684.9416539669037,-32.46776580810547,6.528232574462891,32.240142822265625,0.17
106,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,63,186.54680272365727,107592,195,1698.5562980175018,,6.835559844970703,29.665346145629883,0.18
