,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,actor_loss,critic_loss,target_q,success_rate
0,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,141,234.7553442863118,2001,2,14.12024211883545,-26.38486671447754,2.471508741378784,26.138530731201172,0.0
1,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,115,224.08296529498594,3002,3,25.900219202041626,,2.2225139141082764,22.5444278717041,0.0
2,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,102,164.9132603519691,4052,9,39.45055937767029,,40.01581573486328,32.5124626159668,0.1111111111111111
3,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,97,161.00105786889506,5053,10,52.02690029144287,-27.635578155517578,3.0285792350769043,27.402250289916992,0.1
4,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,92,176.84436164063902,6758,13,72.68477821350098,,4.907013893127441,30.302154541015625,0.15384615384615385
5,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,91,174.24170020628986,7759,14,84.64793801307678,-26.948646545410156,2.879478931427002,26.676454544067383,0.14285714285714285
6,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,90,193.83831539255976,8256,15,90.93153405189514,,8.38929557800293,26.9177303314209,0.13333333333333333
7,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,89,183.35709806337655,9071,20,101.55427408218384,-28.059246063232422,11.185050010681152,28.21463966369629,0.1
8,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,87,196.45172929463527,10476,25,120.03487920761108,,3.8717002868652344,30.155168533325195,0.08
9,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,86,191.86616367465163,11218,29,129.28515195846558,,7.245626449584961,29.51738739013672,0.10344827586206896
10,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,86,200.02108480038981,12007,32,139.2001190185547,-33.53887939453125,43.68008804321289,32.61894226074219,0.125
11,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,85,196.20361912866463,13012,38,152.73714113235474,,16.43746566772461,36.16633987426758,0.13157894736842105
12,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,84,189.8620007416476,14168,45,167.73301601409912,,10.002105712890625,35.7567024230957,0.1111111111111111
13,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,83,188.75317728187696,15028,50,178.94446516036987,,6.982383728027344,38.19016647338867,0.12
14,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,83,192.53165674199846,16008,55,191.61569213867188,,5.162027359008789,38.332069396972656,0.12727272727272726
15,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,83,193.32323175183998,17026,60,205.08255529403687,,9.302154541015625,44.35562515258789,0.13333333333333333
16,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,82,197.83690284891964,18340,65,221.78655529022217,,9.462530136108398,35.38531494140625,0.12307692307692308
17,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,82,199.48707085679334,19038,68,230.80650210380554,,18.724308013916016,42.37668991088867,0.11764705882352941
18,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,82,198.1363368933627,20166,74,245.61541604995728,,10.378742218017578,44.95317077636719,0.10810810810810811
19,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,81,198.5542412694359,21244,80,259.1565492153168,,5.325461387634277,43.773162841796875,0.1125
20,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,81,194.93383685203653,22019,85,269.8244261741638,-41.3791389465332,6.668798446655273,40.7578010559082,0.10588235294117647
21,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,81,191.96227500968496,23198,92,285.22163915634155,,46.45756530761719,46.157711029052734,0.09782608695652174
22,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,81,190.83707385355711,24042,97,296.38959407806396,,10.26320743560791,50.362693786621094,0.09278350515463918
23,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,80,186.16433881861798,25017,105,309.329065322876,-49.651241302490234,11.987001419067383,48.7700080871582,0.09
24,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,80,187.6959986735823,26144,110,324.0610752105713,,12.845792770385742,47.28623962402344,0.08
25,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,80,189.30704897690276,27257,114,338.9447133541107,-46.4949836730957,16.638614654541016,46.374061584472656,0.07
26,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,80,184.83704301397808,28019,119,348.9421880245209,-48.29591751098633,13.968968391418457,47.41758728027344,0.08
27,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,80,182.44666377679954,29456,126,367.50767993927,,20.825443267822266,52.655059814453125,0.09
28,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,80,187.42063744784977,30123,128,376.22643208503723,-51.50457763671875,13.927206993103027,51.892086029052734,0.1
29,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,80,183.7790094682491,31272,133,390.83256435394287,,10.040462493896484,51.88235855102539,0.08
30,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,79,185.9379789701487,32395,137,405.3187081813812,-54.88136291503906,18.348981857299805,53.802974700927734,0.09
31,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,79,191.0758097570536,33409,139,418.5197241306305,-53.104400634765625,59.35891342163086,52.444271087646484,0.09
32,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,79,195.31392402775293,34278,141,429.5893943309784,,14.609598159790039,53.81201934814453,0.09
33,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,79,201.41214804412056,35332,143,443.86159920692444,,19.85614013671875,53.90924072265625,0.1
34,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted,79,206.25125812454462,36206,145,455.0117120742798,,19.348201751708984,55.62759780883789,0.11
