,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate
0,MetaDrive-td3combine-expt_with_safe,206,0.5132396898128722,1856,2,8.997470617294312,,,,0.0
1,MetaDrive-td3combine-expt_with_safe,215,1.4320347500502326,2857,3,13.284812688827515,,,,0.0
2,MetaDrive-td3combine-expt_with_safe,214,1.9394635264069167,3858,4,17.998006582260132,,,,0.0
3,MetaDrive-td3combine-expt_with_safe,212,2.0605039637866427,4859,5,22.914002418518066,,,,0.0
4,MetaDrive-td3combine-expt_with_safe,182,1.358888077531094,5829,6,31.934431791305542,-0.16176144778728485,0.1586337685585022,5.3914209274807945e-05,0.0
5,MetaDrive-td3combine-expt_with_safe,167,-1.371799507108928,6008,14,35.94527339935303,-0.23458781838417053,,0.7302923798561096,0.0
6,MetaDrive-td3combine-expt_with_safe,145,-2.0186111091945294,7731,22,53.226468324661255,-0.12142950296401978,0.15306563675403595,0.006413545459508896,0.0
7,MetaDrive-td3combine-expt_with_safe,137,-2.005904513523828,8732,23,63.39376354217529,-0.11871076375246048,,0.00022744912712369114,0.0
8,MetaDrive-td3combine-expt_with_safe,135,-2.36820850193277,9336,26,68.86351799964905,-0.11753669381141663,,0.0030171885155141354,0.0
9,MetaDrive-td3combine-expt_with_safe,130,-2.6316894808946176,10666,29,81.93357515335083,-0.09572039544582367,,0.0010357500286772847,0.0
10,MetaDrive-td3combine-expt_with_safe,127,-2.860217982060891,11480,31,90.13545250892639,-0.09764553606510162,,0.001178503385744989,0.0
11,MetaDrive-td3combine-expt_with_safe,126,-2.962226289974218,12601,33,99.71698522567749,-0.09835212677717209,0.11536657810211182,0.0009663773234933615,0.0
12,MetaDrive-td3combine-expt_with_safe,124,-2.968428800219055,13602,34,109.36041212081909,-0.09909259527921677,,0.0005461476976051927,0.0
13,MetaDrive-td3combine-expt_with_safe,121,-2.9707004038577787,14603,35,119.87972903251648,-0.1020178273320198,0.14092813432216644,0.009968649595975876,0.0
14,MetaDrive-td3combine-expt_with_safe,120,-2.8690986194313663,15604,36,129.4608826637268,-0.10279080271720886,,0.010159604251384735,0.0
15,MetaDrive-td3combine-expt_with_safe,119,-2.6008520879750217,16502,37,138.60258054733276,-0.165607750415802,,0.7407571077346802,0.0
16,MetaDrive-td3combine-expt_with_safe,115,-1.700365649222375,17112,50,147.56137990951538,-0.08227547258138657,,0.0006004361202940345,0.0
17,MetaDrive-td3combine-expt_with_safe,112,-0.8749784522066753,18021,73,160.64595675468445,-0.03003770485520363,0.032787978649139404,0.012032410129904747,0.0
18,MetaDrive-td3combine-expt_with_safe,108,-0.5135666130262855,19017,100,175.67088961601257,-0.002198860514909029,0.020738430321216583,0.015324650332331657,0.0
19,MetaDrive-td3combine-expt_with_safe,105,-0.02571941812348599,20023,123,189.90604376792908,-0.028780607506632805,-0.052833810448646545,0.7220500111579895,0.0
20,MetaDrive-td3combine-expt_with_safe,102,0.8697670811192809,21046,147,204.55953550338745,0.1226469948887825,,0.006238726433366537,0.0
21,MetaDrive-td3combine-expt_with_safe,101,1.0283547496904968,22004,169,216.99210500717163,0.18078547716140747,,0.008540188893675804,0.0
22,MetaDrive-td3combine-expt_with_safe,99,3.421802608691692,23049,191,230.66574454307556,0.281427800655365,-0.37490159273147583,0.011214926838874817,0.0
23,MetaDrive-td3combine-expt_with_safe,98,6.214507035178818,24026,213,244.0840904712677,0.3847130835056305,,0.8963557481765747,0.0
24,MetaDrive-td3combine-expt_with_safe,96,6.981250910032233,25033,243,258.4945340156555,0.6683434247970581,-0.8087134957313538,0.03353309631347656,0.0
25,MetaDrive-td3combine-expt_with_safe,95,6.406968104433404,26011,273,272.2290394306183,0.8467029929161072,-1.0826585292816162,0.9791948795318604,0.0
26,MetaDrive-td3combine-expt_with_safe,94,6.067927565144933,27026,296,285.96111011505127,1.2170172929763794,,0.04581782966852188,0.0
27,MetaDrive-td3combine-expt_with_safe,93,7.311179612419892,28021,319,299.1897506713867,1.3756742477416992,-1.611017107963562,1.1207287311553955,0.0
28,MetaDrive-td3combine-expt_with_safe,92,9.898666585441417,29073,343,313.783652305603,1.8469504117965698,-1.8659827709197998,0.23292705416679382,0.0
29,MetaDrive-td3combine-expt_with_safe,91,12.73173406782784,30022,363,326.7369387149811,2.1566410064697266,,0.06672470271587372,0.0
30,MetaDrive-td3combine-expt_with_safe,91,14.115051686392707,31007,384,340.20083379745483,2.4347915649414062,-2.7023963928222656,1.9703547954559326,0.0
31,MetaDrive-td3combine-expt_with_safe,90,16.037476073386575,32017,401,353.7016558647156,2.8676440715789795,-3.0580711364746094,1.8970539569854736,0.0
32,MetaDrive-td3combine-expt_with_safe,90,21.99845241178366,33121,416,367.02958631515503,3.5083651542663574,-3.689103603363037,0.10537560284137726,0.0
33,MetaDrive-td3combine-expt_with_safe,89,26.984531409384914,34002,428,378.31309628486633,4.042793273925781,,0.27230599522590637,0.0
34,MetaDrive-td3combine-expt_with_safe,89,29.99774719567232,35013,443,391.7897639274597,4.502974033355713,-4.532202243804932,0.5056324005126953,0.0
35,MetaDrive-td3combine-expt_with_safe,88,34.68227076403245,36079,457,405.44349193573,4.841798782348633,-4.656913757324219,2.949697494506836,0.0
36,MetaDrive-td3combine-expt_with_safe,88,39.52643042290777,37107,469,417.24211740493774,5.473082542419434,-5.824487686157227,3.660031795501709,0.0
37,MetaDrive-td3combine-expt_with_safe,88,43.97559543259851,38046,481,429.04229378700256,6.509101867675781,,0.4839056432247162,0.0
38,MetaDrive-td3combine-expt_with_safe,88,46.67205564242025,39009,492,440.57159304618835,7.113386154174805,-7.323604106903076,0.23181426525115967,0.0
39,MetaDrive-td3combine-expt_with_safe,88,48.64806028209301,40022,506,452.78617429733276,7.755091667175293,,3.5316710472106934,0.0
40,MetaDrive-td3combine-expt_with_safe,88,51.01012509528371,41101,516,466.6067416667938,8.57432746887207,-8.810619354248047,0.7204872369766235,0.0
41,MetaDrive-td3combine-expt_with_safe,88,52.870267678877106,42083,526,477.8598458766937,9.376766204833984,-9.431461334228516,0.9649158716201782,0.0
42,MetaDrive-td3combine-expt_with_safe,87,55.497102294617044,43087,537,490.71265864372253,10.325782775878906,-11.007101058959961,0.6917891502380371,0.0
43,MetaDrive-td3combine-expt_with_safe,87,60.25140437898645,44036,545,502.19381308555603,10.927968978881836,,0.9724462032318115,0.0
44,MetaDrive-td3combine-expt_with_safe,87,63.9868595295633,45016,554,512.6676144599915,11.613630294799805,,8.262714385986328,0.0
45,MetaDrive-td3combine-expt_with_safe,87,67.63231507957215,46046,563,525.0666165351868,13.121173858642578,,10.15291690826416,0.0
46,MetaDrive-td3combine-expt_with_safe,87,69.17259753768276,47077,573,536.5124552249908,13.735391616821289,-14.256511688232422,0.9316838979721069,0.0
47,MetaDrive-td3combine-expt_with_safe,87,69.30553138607945,48078,585,548.3918223381042,14.582441329956055,,1.0607880353927612,0.0
48,MetaDrive-td3combine-expt_with_safe,87,71.92629986144131,49078,594,561.028080701828,15.503087043762207,,1.7115705013275146,0.0
49,MetaDrive-td3combine-expt_with_safe,87,75.74364139217731,50117,604,573.722825050354,15.819794654846191,-16.31078338623047,13.193374633789062,0.0
50,MetaDrive-td3combine-expt_with_safe,87,75.82049641830717,51057,613,584.4134838581085,16.509424209594727,-15.860546112060547,6.571207523345947,0.0
51,MetaDrive-td3combine-expt_with_safe,87,76.4651101409482,52076,622,596.2551579475403,17.833415985107422,,1.0730628967285156,0.0
52,MetaDrive-td3combine-expt_with_safe,87,77.32154121222891,53011,631,607.673725605011,18.94675064086914,-19.298995971679688,14.608155250549316,0.0
53,MetaDrive-td3combine-expt_with_safe,87,76.8627972079753,54013,641,619.4319849014282,18.72370147705078,-19.01983070373535,1.6737895011901855,0.0
54,MetaDrive-td3combine-expt_with_safe,87,76.6394190298304,55055,651,631.1239378452301,20.110729217529297,-19.887901306152344,19.08981704711914,0.0
