,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,actor_loss,critic_loss,target_q,success_rate
0,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,209,164.44381782856794,1601,2,7.6572558879852295,-51.000980377197266,2.4027767181396484,50.52938461303711,0.5
1,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,153,281.5069711806464,2187,3,14.293572187423706,-50.30498123168945,4.6651201248168945,49.177066802978516,0.6666666666666666
2,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,124,275.7944381806962,3131,6,25.139621019363403,-48.787574768066406,18.446922302246094,47.84956741333008,0.5
3,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,113,274.32641935810256,4088,9,36.074846029281616,,32.880760192871094,49.06482696533203,0.3333333333333333
4,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,106,258.90425909140055,5651,11,53.19033408164978,-45.752471923828125,5.291207313537598,46.01066207885742,0.36363636363636365
5,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,105,263.75435748398286,6149,12,58.45810103416443,-50.40913009643555,8.077008247375488,49.36869430541992,0.4166666666666667
6,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,101,242.25791937701337,7084,17,69.70331287384033,,10.932517051696777,47.12553787231445,0.29411764705882354
7,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,99,235.54172211962785,8113,21,81.69869494438171,-46.870361328125,3.738219738006592,46.73406982421875,0.2857142857142857
8,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,98,227.18812037111084,9225,23,93.72350120544434,-46.185218811035156,9.075766563415527,46.234928131103516,0.2608695652173913
9,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,97,219.20886757352218,10039,26,103.09435510635376,-49.75193405151367,7.0695343017578125,50.739776611328125,0.23076923076923078
10,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,95,213.51482084112374,11144,31,116.13076615333557,,3.928304672241211,55.16192626953125,0.1935483870967742
11,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,95,214.48020689151633,12036,34,126.25873112678528,,32.50907897949219,52.8575439453125,0.17647058823529413
12,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,94,215.7077286659028,13549,37,143.74457812309265,-53.397987365722656,3.7779040336608887,53.49756622314453,0.1891891891891892
13,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,93,217.29404915501618,14357,40,153.05629706382751,-51.47770690917969,8.09798526763916,51.919898986816406,0.175
14,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,93,211.05598365619377,15111,44,161.87478828430176,-50.557090759277344,6.227177619934082,50.55077362060547,0.1590909090909091
15,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,93,209.3096285026839,16208,46,173.822163105011,,4.879299640655518,51.29937744140625,0.15217391304347827
16,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,93,205.17195384389595,17120,48,183.99494910240173,,10.470685958862305,52.57445526123047,0.14583333333333334
17,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,92,203.5784937691735,18121,49,194.90763902664185,-46.544044494628906,7.121581077575684,46.94554138183594,0.14285714285714285
18,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,92,200.24379172358215,19102,54,206.34790706634521,,5.416172504425049,52.42399215698242,0.16666666666666666
19,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,92,187.9727995341474,20058,62,217.6043450832367,,23.576904296875,49.064701080322266,0.16129032258064516
20,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,91,180.232170082024,21163,69,230.18370699882507,-50.473480224609375,8.786101341247559,50.51116943359375,0.15942028985507245
21,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,91,174.76888330262236,22277,76,243.59413886070251,-50.42194366455078,52.30362319946289,49.90157699584961,0.15789473684210525
22,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,91,173.01637314538343,23957,81,262.2916359901428,-51.77040481567383,9.176019668579102,51.72295379638672,0.14814814814814814
23,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,91,171.82714685508174,24056,82,263.50322699546814,,8.309076309204102,52.488868713378906,0.14634146341463414
24,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,91,169.15012870813783,25035,88,275.0981111526489,-48.04881286621094,5.246429443359375,48.23484802246094,0.13636363636363635
25,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,90,171.23070967064905,26097,93,287.51183009147644,-57.447776794433594,6.780160427093506,57.18252944946289,0.13978494623655913
26,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,90,173.77894236788003,27085,96,298.61803126335144,-51.980491638183594,8.778310775756836,51.47014617919922,0.14583333333333334
27,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,90,174.64477331360243,28594,99,316.3549609184265,,7.8578948974609375,47.13410568237305,0.1414141414141414
28,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,90,178.51369780194509,29148,101,322.6601212024689,,8.946687698364258,51.496986389160156,0.15
29,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,90,176.7393933950057,30149,102,333.6544451713562,-49.313602447509766,6.167741775512695,49.253753662109375,0.14
30,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,90,167.141952636729,31724,107,351.870658159256,,7.815282821655273,43.81338119506836,0.12
31,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,90,165.25778944457173,32113,109,356.25774216651917,-55.23199462890625,18.706798553466797,55.849342346191406,0.13
32,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,90,166.39790540630932,33003,112,366.6756110191345,-46.396827697753906,18.61502456665039,46.36199951171875,0.11
33,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,89,166.33511620449758,34004,113,377.99217319488525,,10.445989608764648,53.592288970947266,0.11
34,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,89,168.7283947045166,35386,115,393.6569449901581,,7.458376407623291,46.341773986816406,0.11
35,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,89,167.19086757070508,36230,117,402.9567492008209,,16.818864822387695,49.088077545166016,0.12
36,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected,89,165.44078562502492,37914,122,421.61073422431946,,18.55685043334961,53.11967086791992,0.11
