,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,actor_loss,critic_loss,target_q,success_rate
0,MetaDrive-td3combine-expt_with_safe—reuse-rb,266,175.2151783210488,1119,2,4.204295873641968,-44.005584716796875,9.999828338623047,42.953277587890625,0.5
1,MetaDrive-td3combine-expt_with_safe—reuse-rb,91,126.742789242746,2216,4,24.264755964279175,,6.487306594848633,26.804655075073242,0.25
2,MetaDrive-td3combine-expt_with_safe—reuse-rb,82,101.448053210097,3393,7,41.186233043670654,-42.51932144165039,13.602828025817871,42.79115676879883,0.14285714285714285
3,MetaDrive-td3combine-expt_with_safe—reuse-rb,77,77.67466221869026,4272,10,55.01711106300354,,5.710171699523926,40.81962585449219,0.1
4,MetaDrive-td3combine-expt_with_safe—reuse-rb,74,70.79056325158679,5057,13,67.47892498970032,-35.64777374267578,14.464849472045898,36.00740432739258,0.07692307692307693
5,MetaDrive-td3combine-expt_with_safe—reuse-rb,73,76.3802608178652,6186,15,83.86525011062622,,42.76128387451172,39.78511428833008,0.06666666666666667
6,MetaDrive-td3combine-expt_with_safe—reuse-rb,74,67.13076846255348,7554,18,101.88144207000732,,7.033538818359375,36.593631744384766,0.05555555555555555
7,MetaDrive-td3combine-expt_with_safe—reuse-rb,75,63.57635731507053,8555,19,113.71536087989807,-34.2816276550293,7.126119613647461,34.665184020996094,0.05263157894736842
8,MetaDrive-td3combine-expt_with_safe—reuse-rb,75,62.71457737135263,9394,20,124.61147499084473,,4.046378135681152,41.398719787597656,0.05
9,MetaDrive-td3combine-expt_with_safe—reuse-rb,75,59.59686018805187,10353,22,136.8848021030426,-38.77028274536133,3.910099506378174,37.69598388671875,0.045454545454545456
10,MetaDrive-td3combine-expt_with_safe—reuse-rb,75,53.59196974958874,11921,25,157.13797283172607,-41.38405227661133,3.083935260772705,41.41769790649414,0.04
11,MetaDrive-td3combine-expt_with_safe—reuse-rb,75,52.13205341698305,12112,26,159.70013403892517,,1.6463243961334229,37.3784065246582,0.038461538461538464
12,MetaDrive-td3combine-expt_with_safe—reuse-rb,72,57.580898138235696,13918,31,190.87710690498352,,28.271154403686523,33.651649475097656,0.03225806451612903
13,MetaDrive-td3combine-expt_with_safe—reuse-rb,71,58.3758776966345,14919,32,208.76206493377686,-33.91571044921875,4.173976898193359,32.446678161621094,0.03125
14,MetaDrive-td3combine-expt_with_safe—reuse-rb,71,57.93171141118013,15129,33,211.98578882217407,-35.269630432128906,3.561136484146118,35.34714889526367,0.030303030303030304
15,MetaDrive-td3combine-expt_with_safe—reuse-rb,71,56.32557527560967,16130,34,224.52797317504883,,5.723232746124268,33.04161071777344,0.029411764705882353
16,MetaDrive-td3combine-expt_with_safe—reuse-rb,71,54.63027271202442,17372,37,242.07484316825867,,4.870467662811279,35.404117584228516,0.02702702702702703
17,MetaDrive-td3combine-expt_with_safe—reuse-rb,72,54.433609595780865,18073,38,251.00378799438477,-32.70901870727539,3.227917194366455,32.496437072753906,0.02631578947368421
18,MetaDrive-td3combine-expt_with_safe—reuse-rb,71,55.87501311833385,19506,40,272.99345088005066,,1.8040165901184082,31.59621810913086,0.025
19,MetaDrive-td3combine-expt_with_safe—reuse-rb,71,60.72099920567189,20427,41,284.5022339820862,-33.75637435913086,3.9535598754882812,33.52244567871094,0.04878048780487805
20,MetaDrive-td3combine-expt_with_safe—reuse-rb,71,61.84332130849277,21428,42,299.6571099758148,,3.990535259246826,32.346412658691406,0.047619047619047616
21,MetaDrive-td3combine-expt_with_safe—reuse-rb,71,62.551347049551076,22085,43,308.32105588912964,-31.370437622070312,2.8599894046783447,30.89728546142578,0.046511627906976744
22,MetaDrive-td3combine-expt_with_safe—reuse-rb,71,64.04199785886762,23086,44,322.32319498062134,,4.278176784515381,29.2012996673584,0.045454545454545456
23,MetaDrive-td3combine-expt_with_safe—reuse-rb,71,67.39787421910744,24087,45,338.30796098709106,-29.714014053344727,5.355814456939697,29.309228897094727,0.044444444444444446
24,MetaDrive-td3combine-expt_with_safe—reuse-rb,70,71.28835164742928,25825,47,364.3127899169922,-23.916446685791016,4.028594970703125,24.232154846191406,0.0425531914893617
