,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,actor_loss,critic_loss,target_q,success_rate
0,MetaDrive-testbn_og,143,12.252129422954658,1071,2,7.442199468612671,-0.051324665546417236,0.012274350970983505,0.04223276674747467,0.0
1,MetaDrive-testbn_og,87,-1.5948670009905443,2702,32,30.89464831352234,,0.014866402372717857,0.05087434872984886,0.0
2,MetaDrive-testbn_og,91,-1.639057427419315,3899,35,42.424516916275024,-0.051620736718177795,0.7329010367393494,-0.01664040982723236,0.0
3,MetaDrive-testbn_og,92,-1.7591726729615447,4392,36,47.517910957336426,,1.4791420698165894,-0.10282650589942932,0.0
4,MetaDrive-testbn_og,93,-1.7631347484791362,5393,37,57.76672983169556,-0.04048168659210205,0.7868543267250061,-0.03821205720305443,0.0
5,MetaDrive-testbn_og,94,-1.9372490889832008,6722,40,71.2324333190918,,0.08203709125518799,0.01532572042196989,0.0
6,MetaDrive-testbn_og,96,-1.8124593471912165,7723,41,80.05917358398438,0.07107429206371307,0.7516285181045532,-0.07935941219329834,0.0
7,MetaDrive-testbn_og,97,-1.8182627441345394,8724,42,89.76262497901917,,0.01181340217590332,-0.026764705777168274,0.0
8,MetaDrive-testbn_og,97,-1.9935672955026327,9391,44,96.6771776676178,0.04029398784041405,0.796545147895813,-0.09699989855289459,0.0
9,MetaDrive-testbn_og,97,-2.0770761553207993,10754,46,109.99273109436035,,0.6590676307678223,-0.14075498282909393,0.0
10,MetaDrive-testbn_og,98,-2.0787523240248897,11755,47,119.88264107704163,0.05504639074206352,0.016574233770370483,-0.06930311769247055,0.0
11,MetaDrive-testbn_og,98,-2.1606612268418974,12343,48,125.45682311058044,0.05093326047062874,0.006528086494654417,-0.07788911461830139,0.0
12,MetaDrive-testbn_og,97,-2.321220611297441,13604,52,139.2919056415558,,0.00287030846811831,-0.10188118368387222,0.0
13,MetaDrive-testbn_og,98,-2.2619560430901484,14680,54,149.4509081840515,,0.0035659275017678738,-0.12461747229099274,0.0
14,MetaDrive-testbn_og,98,-2.281210676747792,15209,55,154.34980583190918,0.1183016449213028,0.006495014764368534,-0.1279040426015854,0.0
15,MetaDrive-testbn_og,94,-0.014606676268725458,16025,78,169.4763207435608,0.0006060692248865962,0.03263934701681137,-0.004519563168287277,0.0
16,MetaDrive-testbn_og,92,2.252133777628473,17011,102,184.7301380634308,-0.3145492374897003,0.8069614171981812,0.10354246199131012,0.0
17,MetaDrive-testbn_og,90,5.375752798910378,18022,125,199.6461217403412,,0.9573391675949097,0.4453843832015991,0.0
18,MetaDrive-testbn_og,88,8.946280093025086,19048,149,215.30546045303345,,0.04455513507127762,0.9719468355178833,0.0
19,MetaDrive-testbn_og,86,12.227493465943333,20018,168,230.2216911315918,,0.09159208834171295,1.4297215938568115,0.0
20,MetaDrive-testbn_og,85,12.217573012015482,21034,193,245.13418316841125,,0.06464442610740662,1.942533254623413,0.0
21,MetaDrive-testbn_og,84,13.672599058114935,22037,213,259.63491106033325,-2.464613914489746,0.11935809254646301,2.3475875854492188,0.0
