,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,actor_loss,critic_loss,target_q,success_rate
0,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,875,6.355109578679253,1033,2,1.1803288459777832,0.0522625595331192,0.0011663764016702771,-0.05029084160923958,0.0
1,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,139,-2.508577921122908,2935,19,21.067907094955444,0.14796984195709229,0.02624191716313362,-0.07731340080499649,0.0
2,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,135,-2.672393627362692,3235,20,23.95802116394043,0.030175434425473213,0.006654443684965372,-0.07555171102285385,0.0
3,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,127,-2.83405307069655,4076,22,31.87879180908203,,0.6871051788330078,-0.16282597184181213,0.0
4,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,118,-3.0990446105449054,5238,33,44.025818824768066,,0.005031210836023092,-0.10509070008993149,0.0
5,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,115,-3.0054173552874595,6978,38,60.469242095947266,,0.005898145027458668,-0.0983293354511261,0.0
6,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,114,-2.8911456292098654,7143,39,62.11722803115845,0.11239422112703323,0.0037197312340140343,-0.12513117492198944,0.0
7,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,112,-2.478052670932566,8103,44,71.81418108940125,0.12949679791927338,0.010020241141319275,-0.09303541481494904,0.0
8,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,110,-2.265376687547733,9271,47,83.56863498687744,-0.008872417733073235,0.003892331151291728,-0.026626627892255783,0.0
9,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,108,-2.012433461837015,10083,56,93.13756489753723,0.05400222912430763,0.0034927234519273043,-0.08374051749706268,0.0
10,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,106,-1.408929660017657,11555,64,108.8646080493927,-0.12026603519916534,0.005612627603113651,0.05978808179497719,0.0
11,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,105,-0.7171304988201278,12040,69,114.43626689910889,,0.016595356166362762,-0.016944916918873787,0.0
12,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,103,0.8942235887245295,13094,83,126.44797372817993,,0.02956746146082878,0.08604976534843445,0.0
13,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,101,1.0193362658603684,14022,101,138.13894200325012,,0.8224914073944092,0.13826033473014832,0.0
14,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,99,2.442375017625241,15013,121,150.20563101768494,-0.35415613651275635,0.5497723817825317,0.29669463634490967,0.0
15,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,98,4.165201359018027,16101,134,162.85423493385315,-0.5410413146018982,0.4255445599555969,0.4881526827812195,0.0
16,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,98,5.908841177955319,17969,141,182.9119839668274,-0.896475076675415,2.0298514366149902,0.6897175312042236,0.0
17,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,98,5.978685526918678,18054,142,183.90521502494812,,0.012318067252635956,0.8764386773109436,0.0
18,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,97,7.020045135365929,19006,148,195.85915207862854,,0.014069385826587677,1.0575428009033203,0.0
19,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,96,9.728476071654077,20211,151,210.4196059703827,-1.3035105466842651,0.03892543166875839,1.261462688446045,0.01
20,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,95,11.660933439979111,21017,153,220.13840293884277,-1.5763765573501587,0.8703124523162842,1.4542258977890015,0.01
21,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,94,14.490567155465758,22272,158,236.09291696548462,,0.038986001163721085,1.8514608144760132,0.02
22,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,93,16.86277171376864,23049,160,245.50490593910217,-2.2141337394714355,1.7060065269470215,2.0208330154418945,0.03
23,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,93,18.91454422623341,24131,163,259.0103449821472,-2.51762056350708,1.7691110372543335,2.3284640312194824,0.04
24,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,92,22.504072491660168,25182,166,271.7944960594177,,0.12409894168376923,2.8353655338287354,0.05
25,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,92,25.731987334249148,26202,168,283.9243769645691,,2.240243434906006,2.9866445064544678,0.06
26,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,91,28.03866959904717,27203,169,296.0535819530487,-3.462372064590454,0.09957373142242432,3.4525816440582275,0.06
27,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,91,30.903537744905687,28224,176,308.56517601013184,,0.1255398690700531,3.953108549118042,0.06
28,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,91,35.61002489409696,29407,180,322.86781001091003,-4.73013973236084,0.18776211142539978,4.684638023376465,0.08
29,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,90,38.088379510314546,30295,183,333.6383709907532,-5.125984191894531,3.3133742809295654,5.01613712310791,0.09
30,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,90,40.51467471975531,31710,186,350.8548049926758,,3.987194538116455,4.991138458251953,0.09
31,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,90,42.84153065805562,32346,188,358.69084215164185,,0.27121782302856445,6.0247368812561035,0.1
32,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,89,45.493314567309326,33281,190,370.01698994636536,-6.761176586151123,0.1390259861946106,6.592472076416016,0.12
33,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,89,49.29954129218238,34089,196,380.06773495674133,-7.14279842376709,0.19582492113113403,6.947071552276611,0.12
34,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,89,53.835342664220526,35390,202,396.5428001880646,,0.2225630134344101,7.763033866882324,0.13
35,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,89,58.145600709627985,36342,205,408.03286385536194,,0.20342065393924713,8.204933166503906,0.14
36,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,88,60.75876680530181,37300,208,420.32331705093384,,6.718238830566406,8.429784774780273,0.14
37,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,88,62.66438546258473,38022,217,429.95070481300354,,1.2394566535949707,8.7976713180542,0.14
38,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,88,67.82606640598172,39019,221,442.3060669898987,-9.816499710083008,0.1992901861667633,9.557740211486816,0.15
39,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,88,73.44140586997419,40101,226,455.3528220653534,-9.811829566955566,0.7958449125289917,9.95334243774414,0.18
40,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,87,77.2200107638177,41140,234,468.04098105430603,,8.144346237182617,10.852765083312988,0.18
41,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,87,79.0022081384179,42619,238,486.0600929260254,-11.628788948059082,0.5866531133651733,11.686216354370117,0.18
42,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,87,78.78474911648831,43032,243,491.4009199142456,,0.7506730556488037,11.661699295043945,0.18
43,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,87,76.2688872507475,44005,254,504.02870178222656,-12.422285079956055,0.3446257412433624,12.229896545410156,0.17
44,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,86,73.96045986925245,45020,261,517.6476168632507,,8.590628623962402,12.321816444396973,0.14
45,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,86,67.99501887072913,46080,271,531.3274857997894,,0.8225082159042358,12.531004905700684,0.12
46,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,86,68.70778108511512,47220,273,545.36789894104,,1.2503564357757568,11.670412063598633,0.12
47,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,86,65.77813150938373,48048,280,555.901398897171,,1.1289547681808472,13.032734870910645,0.1
48,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,86,63.62340602258263,49291,287,572.019278049469,-14.590850830078125,1.9147197008132935,14.455826759338379,0.09
49,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,86,58.753389476861905,50021,295,581.4042339324951,-16.4461612701416,1.1668915748596191,16.026988983154297,0.06
50,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,85,52.597330239803235,51038,307,594.3761310577393,,1.914034128189087,14.64605712890625,0.04
51,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,85,53.043868641872905,52082,318,607.639132976532,,2.857321262359619,13.35336685180664,0.04
52,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,85,44.20984483989257,53049,330,619.7475898265839,-17.40266990661621,1.6194162368774414,17.34602928161621,0.0
53,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,85,42.797967950131685,54021,340,632.4156470298767,-17.110410690307617,1.569591760635376,17.357345581054688,0.0
54,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,85,43.67868182287761,55084,352,646.0395469665527,,2.1043362617492676,15.112382888793945,0.0
55,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,85,42.13644577787384,56052,362,658.013710975647,,3.391345500946045,16.4177188873291,0.0
56,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,85,42.01704051127215,57198,364,671.3798608779907,,5.607028007507324,14.941250801086426,0.0
57,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in,85,42.3069689791557,58066,373,682.5558369159698,,4.199711322784424,16.362285614013672,0.0
