,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,actor_loss,critic_loss,target_q,success_rate
0,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,756,7.196305588463989,1063,2,1.405362844467163,-0.04726259410381317,0.004268357064574957,0.07337922602891922,0.0
1,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,113,-1.8655298665661033,3699,26,32.4930579662323,-0.05834238976240158,0.6446015238761902,-0.02426806651055813,0.0
2,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,108,-1.9415833609377775,4650,27,42.819716930389404,,2.098663806915283,-0.17107520997524261,0.0
3,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,105,-2.0481849974537294,5167,30,48.75626802444458,-0.046719156205654144,0.017193503677845,0.07150204479694366,0.0
4,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,103,-2.1722651099087398,6119,33,59.02394700050354,0.03226519003510475,0.8461891412734985,-0.022799339145421982,0.0
5,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,101,-2.0938423972876876,7015,37,68.81736183166504,-0.06115083023905754,0.006794534623622894,0.06838953495025635,0.0
6,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,99,-0.9862877645702083,8009,48,80.76427102088928,-0.18257290124893188,0.015971392393112183,0.1276261806488037,0.0
7,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,95,1.0219059437205726,9013,66,94.0308427810669,-0.2413610816001892,0.03376719728112221,0.18065409362316132,0.0
8,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,94,2.0073294427887154,10038,86,106.59471487998962,,0.8498188257217407,0.2142517864704132,0.0
9,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,92,2.9433346721380813,11048,105,119.06416583061218,,0.4004848897457123,0.5030120611190796,0.0
10,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,92,5.743441442196623,12024,119,130.47217798233032,,1.3616665601730347,0.5223955512046814,0.0
11,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,91,8.517201648363892,13078,135,142.84629774093628,,2.4606099128723145,0.8888081312179565,0.0
12,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,90,11.279928537553873,14272,153,157.17776107788086,,0.15549230575561523,1.4618444442749023,0.0
13,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,90,12.16188334392286,15039,164,166.6461808681488,-1.99575936794281,1.6157748699188232,1.7900720834732056,0.0
14,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,90,15.200183935735419,16228,174,179.96580696105957,,0.07307622581720352,2.332167387008667,0.0
15,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,90,18.000794353344126,17101,177,189.45268392562866,-2.8954527378082275,0.08156175166368484,2.6995270252227783,0.01
16,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,90,21.717773510191147,18061,186,200.28658199310303,-3.504518985748291,0.09231120347976685,3.3322932720184326,0.02
17,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,90,28.15768564262493,19316,190,214.11184310913086,,0.23862463235855103,4.184898853302002,0.03
18,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,90,31.9463265278938,20050,195,222.0675699710846,,0.22931629419326782,4.721567153930664,0.03
19,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,90,36.24331178229741,21067,204,233.822762966156,-5.660320281982422,3.808838129043579,5.270331382751465,0.03
20,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,90,39.08974777840823,22055,210,244.59940195083618,-6.014476776123047,7.7299394607543945,5.806343078613281,0.04
21,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,89,42.66761872295354,23215,218,258.2296257019043,-7.113130569458008,5.600183486938477,6.802477836608887,0.04
22,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,89,45.47617770053251,24046,226,268.2833709716797,,10.672467231750488,7.283468246459961,0.04
23,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,89,48.413352952996995,25404,241,284.4210538864136,,6.428607940673828,8.670587539672852,0.04
24,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,89,52.106207357072925,26091,247,292.3699378967285,-9.627096176147461,0.7753727436065674,9.352593421936035,0.04
25,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,89,59.2956052238,27251,252,305.27484011650085,-11.024474143981934,0.47159239649772644,10.865781784057617,0.06
26,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,89,60.20905975368621,28057,260,314.2873430252075,-11.941641807556152,0.9007169008255005,11.610215187072754,0.06
27,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,89,63.226202969402436,29021,266,325.2357108592987,-12.241446495056152,9.782691955566406,11.997905731201172,0.07
28,MetaDrive-td3combine-expt_with_safe-leaky-adamw-in-q-weighted-corrected-diff-env,89,63.27403060471304,30038,276,337.15797185897827,,5.141134262084961,13.234476089477539,0.06
