,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,actor_loss,critic_loss,target_q,success_rate
0,MetaDrive-testbn1,202,4.949568596249835,1021,2,5.053931713104248,-0.021930556744337082,0.0024875726085156202,0.017001565545797348,0.0
1,MetaDrive-testbn1,123,-0.9232277227732452,2546,18,20.570016384124756,,0.817470908164978,-0.04734237864613533,0.0
2,MetaDrive-testbn1,121,-1.1856639923374617,3662,20,30.23807716369629,,0.6758743524551392,-0.06152208894491196,0.0
3,MetaDrive-testbn1,119,-1.3843512663030946,4393,21,36.87194538116455,-0.03361942619085312,0.621524453163147,-0.06328443437814713,0.0
4,MetaDrive-testbn1,116,-1.3893047765768949,5010,23,42.865575075149536,,0.0062931003049016,0.008116696029901505,0.0
5,MetaDrive-testbn1,113,-1.9065949666681106,6613,32,58.178335189819336,0.05728587508201599,0.02284047193825245,-0.006250373553484678,0.0
6,MetaDrive-testbn1,112,-1.9611548891163302,7922,37,70.70614695549011,,0.030107147991657257,-0.03215288370847702,0.0
7,MetaDrive-testbn1,111,-1.8530392919813203,8923,38,79.9894585609436,0.05751122906804085,0.005325757898390293,-0.08742598444223404,0.0
8,MetaDrive-testbn1,111,-1.908684875342962,9093,39,81.52261877059937,-0.009195193648338318,0.008798844181001186,-0.05676194280385971,0.0
9,MetaDrive-testbn1,112,-1.8734721606058766,10483,42,93.19825196266174,0.06725428998470306,1.3999207019805908,-0.19244469702243805,0.0
10,MetaDrive-testbn1,111,-1.7574388764548545,11484,43,102.71909689903259,,0.00351972714997828,0.0032518114894628525,0.0
11,MetaDrive-testbn1,111,-1.9977701491506863,12059,48,108.24653959274292,-0.13569723069667816,0.000904411543160677,0.09895576536655426,0.0
12,MetaDrive-testbn1,109,-1.9508254276196024,13060,49,118.99597072601318,,0.019947368651628494,-0.00976496934890747,0.0
13,MetaDrive-testbn1,109,-2.017308218358772,14282,53,130.1417531967163,,0.006699183024466038,0.13994792103767395,0.0
14,MetaDrive-testbn1,109,-1.9282682079501785,15283,54,140.14996695518494,-0.11673443019390106,0.006045974791049957,0.10934285074472427,0.0
15,MetaDrive-testbn1,109,-1.829643237181275,16284,55,149.15061616897583,,0.001424618298187852,0.17988881468772888,0.0
16,MetaDrive-testbn1,108,-1.940283009341542,17169,58,157.54766869544983,-0.04788394644856453,0.014119423925876617,0.1304682046175003,0.0
17,MetaDrive-testbn1,109,-1.9166142194866949,18170,59,165.3624312877655,,0.008328782394528389,0.17933765053749084,0.0
18,MetaDrive-testbn1,109,-1.9154589750312936,19793,64,180.8252055644989,-0.1498732715845108,0.01372138038277626,0.19144533574581146,0.0
19,MetaDrive-testbn1,109,-1.8527487449245394,20794,65,190.22901892662048,,0.0024717815686017275,0.22638815641403198,0.0
