,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate
0,MetaDrive-td3combine-new-expt,715,12.581631494111328,1954,2,2.729111671447754,,,,0.0
1,MetaDrive-td3combine-new-expt,663,9.41860336160127,2566,3,3.8677916526794434,,,,0.0
2,MetaDrive-td3combine-new-expt,616,10.819530039351585,3567,4,5.789059400558472,,,,0.0
3,MetaDrive-td3combine-new-expt,614,10.7254303190383,4568,5,7.432968378067017,,,,0.0
4,MetaDrive-td3combine-new-expt,446,10.851064125025644,5047,6,11.291090726852417,0.16064698994159698,-0.1770406812429428,0.001475445693358779,0.0
5,MetaDrive-td3combine-new-expt,225,0.0629002346468844,6837,35,30.3122820854187,0.23284462094306946,-0.1993263065814972,0.03300316631793976,0.0
6,MetaDrive-td3combine-new-expt,208,0.012555903647127449,7838,36,37.67227554321289,0.21927326917648315,,0.0038024496752768755,0.0
7,MetaDrive-td3combine-new-expt,197,-0.10536457598446393,8760,37,44.36364769935608,0.24839875102043152,,0.008369139395654202,0.0
8,MetaDrive-td3combine-new-expt,188,-0.12688925459866526,9761,38,51.68930792808533,0.24454176425933838,-0.22927239537239075,0.001839308999478817,0.0
9,MetaDrive-td3combine-new-expt,181,0.04548845065653505,10925,40,60.199296712875366,0.2702082395553589,-0.2541004419326782,0.0029564332216978073,0.0
10,MetaDrive-td3combine-new-expt,176,0.10153835290126456,11926,41,67.643794298172,0.18977394700050354,,0.5787662267684937,0.0
11,MetaDrive-td3combine-new-expt,175,0.13229391657893713,12035,42,68.67070412635803,0.2924339771270752,-0.2972090244293213,0.015110339969396591,0.0
12,MetaDrive-td3combine-new-expt,168,0.8327461156037842,13260,46,78.57773947715759,0.2916313409805298,,0.009840241633355618,0.0
13,MetaDrive-td3combine-new-expt,164,1.582705799616214,14167,48,86.10622334480286,0.3538588285446167,-0.40799254179000854,0.014680018648505211,0.0
14,MetaDrive-td3combine-new-expt,158,1.7306933664705135,15006,57,94.41728258132935,0.37508267164230347,,0.010364986024796963,0.0
15,MetaDrive-td3combine-new-expt,154,2.3405454704065667,16006,67,103.71661710739136,0.40564244985580444,,0.015252269804477692,0.0
16,MetaDrive-td3combine-new-expt,150,2.7782891779821965,17013,79,112.92192935943604,0.45248162746429443,-0.43353915214538574,0.02673058956861496,0.0
17,MetaDrive-td3combine-new-expt,147,3.121752028442538,18075,95,122.87973213195801,0.5839025378227234,-0.5449774265289307,0.019444985315203667,0.0
18,MetaDrive-td3combine-new-expt,143,4.020659488070887,19012,115,132.71890902519226,0.6614499092102051,,0.03907085582613945,0.0
19,MetaDrive-td3combine-new-expt,140,6.627875697135311,20042,136,143.06273460388184,0.764030933380127,,0.04090827703475952,0.0
20,MetaDrive-td3combine-new-expt,137,7.42428471801559,21043,159,153.39233422279358,0.8242999315261841,-1.0297999382019043,2.3377699851989746,0.0
21,MetaDrive-td3combine-new-expt,135,7.8415938749945004,22008,181,162.9364058971405,0.9148411750793457,,3.5702924728393555,0.0
22,MetaDrive-td3combine-new-expt,132,7.900626363561084,23035,206,173.64713335037231,1.423386573791504,-1.4967310428619385,0.0461839959025383,0.0
23,MetaDrive-td3combine-new-expt,131,7.862392740892764,24080,223,182.92796301841736,1.61765718460083,,0.082617849111557,0.0
24,MetaDrive-td3combine-new-expt,131,8.631451347194933,25056,238,191.163161277771,1.8060150146484375,,1.3229501247406006,0.0
25,MetaDrive-td3combine-new-expt,130,9.88496375490814,26039,253,200.23415660858154,2.1596145629882812,-2.141981601715088,0.10050996392965317,0.0
26,MetaDrive-td3combine-new-expt,129,10.391761652691143,27015,269,209.1095368862152,2.306122064590454,-2.4557278156280518,1.8719110488891602,0.0
27,MetaDrive-td3combine-new-expt,128,12.011842859010859,28082,284,218.36075019836426,2.3867034912109375,,3.873548984527588,0.0
28,MetaDrive-td3combine-new-expt,127,13.710957988324115,29011,297,226.7266662120819,3.013655185699463,-3.076974868774414,0.08208006620407104,0.0
29,MetaDrive-td3combine-new-expt,127,15.22968341764164,30006,307,235.0866630077362,3.171191692352295,,2.3777616024017334,0.0
30,MetaDrive-td3combine-new-expt,127,15.596084248601107,31005,322,243.8760802745819,3.6253702640533447,-3.771817684173584,0.11487634479999542,0.0
31,MetaDrive-td3combine-new-expt,127,17.596213132707188,32462,327,254.8959469795227,3.8619422912597656,,5.165369510650635,0.02
32,MetaDrive-td3combine-new-expt,127,18.009098279944837,33016,334,259.4702422618866,4.22836971282959,,2.6165032386779785,0.02
33,MetaDrive-td3combine-new-expt,127,19.626935208536423,34025,338,267.55875992774963,4.859872817993164,-4.686334609985352,0.4762880206108093,0.02
34,MetaDrive-td3combine-new-expt,127,21.799902784479137,35023,346,275.3563368320465,4.8934645652771,-5.06370735168457,5.179352760314941,0.02
35,MetaDrive-td3combine-new-expt,126,23.06328168742386,36053,349,284.32641434669495,4.9445414543151855,-5.307168006896973,8.220928192138672,0.03
36,MetaDrive-td3combine-new-expt,126,24.968199174157007,37079,355,292.4340064525604,5.416754245758057,-5.848908424377441,9.998638153076172,0.03
37,MetaDrive-td3combine-new-expt,126,28.186560410212316,38100,361,301.4338502883911,6.417616844177246,,4.819580078125,0.03
38,MetaDrive-td3combine-new-expt,126,26.00554883906454,39334,364,311.1907408237457,6.5850629806518555,,1.825639009475708,0.04
39,MetaDrive-td3combine-new-expt,126,28.50848720529458,40547,369,320.4668984413147,7.202304363250732,-7.21860408782959,0.5421903133392334,0.05
40,MetaDrive-td3combine-new-expt,126,30.509069711956286,41020,371,324.3453960418701,7.701738357543945,,3.629547595977783,0.06
41,MetaDrive-td3combine-new-expt,126,33.08952573659383,42518,374,335.92022347450256,7.769901275634766,,11.588041305541992,0.06
42,MetaDrive-td3combine-new-expt,126,34.70489876923858,43212,376,341.2914969921112,8.736268997192383,,5.893826007843018,0.07
43,MetaDrive-td3combine-new-expt,126,35.258113207996566,44213,377,349.49268198013306,8.828847885131836,-9.376805305480957,4.39200496673584,0.07
