,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate
0,MetaDrive-td3combine-expt_with_safe_fix_again,138,241.74753174597004,1253,2,9.060027122497559,,,,0.5
1,MetaDrive-td3combine-expt_with_safe_fix_again,95,266.0615440502311,2012,3,21.1751925945282,,,,0.3333333333333333
2,MetaDrive-td3combine-expt_with_safe_fix_again,84,234.79100332405852,3013,4,35.580405950546265,,,,0.25
3,MetaDrive-td3combine-expt_with_safe_fix_again,104,198.25529444579772,4014,5,38.56934857368469,,,,0.2
4,MetaDrive-td3combine-expt_with_safe_fix_again,98,157.00063872468417,5917,9,60.024505615234375,29.407434463500977,-29.59906768798828,7.998032569885254,0.1111111111111111
5,MetaDrive-td3combine-expt_with_safe_fix_again,99,171.93902715424545,6509,10,65.23887634277344,31.49976348876953,-32.3547477722168,6.0864362716674805,0.2
6,MetaDrive-td3combine-expt_with_safe_fix_again,93,185.74680227861742,7510,11,80.6667697429657,31.177217483520508,,4.582247734069824,0.18181818181818182
7,MetaDrive-td3combine-expt_with_safe_fix_again,88,182.50411010129054,8395,13,94.69342279434204,30.73210334777832,-30.352529525756836,7.218325614929199,0.15384615384615385
8,MetaDrive-td3combine-expt_with_safe_fix_again,85,186.68844935340525,9236,15,107.56583595275879,28.28630256652832,,8.781858444213867,0.2
9,MetaDrive-td3combine-expt_with_safe_fix_again,82,183.1157976430312,10094,18,121.82931876182556,26.77684211730957,,6.734279632568359,0.2222222222222222
10,MetaDrive-td3combine-expt_with_safe_fix_again,74,181.49064341423588,11095,20,149.5306487083435,24.929933547973633,-25.204280853271484,9.166444778442383,0.2
11,MetaDrive-td3combine-expt_with_safe_fix_again,75,170.97912551013795,12205,22,162.59745025634766,30.91377830505371,-31.18561363220215,5.270211219787598,0.18181818181818182
12,MetaDrive-td3combine-expt_with_safe_fix_again,72,172.9449517940043,13206,23,182.91461849212646,28.30467987060547,,3.884220600128174,0.17391304347826086
13,MetaDrive-td3combine-expt_with_safe_fix_again,71,157.30343410696304,14838,28,208.46755385398865,27.939735412597656,,7.303969383239746,0.14285714285714285
14,MetaDrive-td3combine-expt_with_safe_fix_again,71,157.6148693788317,15237,29,213.0698525905609,33.40542984008789,-33.93681335449219,4.34187650680542,0.13793103448275862
15,MetaDrive-td3combine-expt_with_safe_fix_again,70,149.6378748675193,16300,31,230.39985990524292,29.131542205810547,,10.364051818847656,0.12903225806451613
16,MetaDrive-td3combine-expt_with_safe_fix_again,70,151.0319952282008,17004,33,239.5912206172943,32.238677978515625,,5.994406700134277,0.15151515151515152
